SequenceLength,PITName,PurificationName,ProcessStep,Duration_In_Mins
34,6,2,1,129
21,4,2,1,129
27,4,2,0,202
27,4,2,1,129
32,5,1,1,116
27,5,1,1,116
31,5,1,1,116
26,5,1,1,116
34,5,1,1,116
35,5,1,1,116
19,5,1,0,146
24,4,2,1,129
25,4,2,1,129
22,4,2,1,129
26,4,2,0,202
26,4,2,1,129
19,6,2,0,202
19,6,2,1,129
20,6,2,0,202
20,6,2,1,129
21,6,2,0,202
21,6,2,1,129
15,5,1,1,62
15,5,1,2,41
15,5,1,0,146
17,5,1,0,146
20,5,1,1,116
18,5,1,1,116
24,5,1,1,116
19,5,1,1,116
30,5,1,1,116
33,5,1,1,116
14,5,1,1,62
14,5,1,2,41
14,5,1,0,146
13,5,1,1,62
13,5,1,2,41
13,5,1,0,146
12,5,1,1,62
12,5,1,2,41
12,5,1,0,146
11,5,1,1,62
11,5,1,2,41
11,5,1,0,146
10,5,1,1,62
10,5,1,2,41
10,5,1,0,146
15,4,2,1,71
15,4,2,0,141
20,4,2,1,76
32,5,1,1,127
32,5,1,2,14
29,5,1,1,127
29,5,1,2,14
24,5,1,1,127
30,5,1,1,127
30,5,1,2,14
19,4,2,1,76
18,4,2,1,76
21,4,2,1,76
18,4,2,1,66
19,4,2,1,66
35,5,1,1,127
35,5,1,2,14
20,5,1,1,127
27,5,1,1,127
27,5,1,2,14
33,5,1,1,127
33,5,1,2,14
20,6,2,2,43
20,6,2,0,180
21,6,2,2,43
21,6,2,0,180
34,5,1,1,127
34,5,1,2,14
31,5,1,1,127
31,5,1,2,14
17,4,2,1,66
17,4,2,2,43
17,4,2,0,180
25,5,1,1,127
26,5,1,1,127
26,5,1,2,14
16,5,1,2,43
15,4,2,1,66
15,4,2,2,43
15,4,2,0,180
22,4,2,1,76
18,5,1,0,230
18,5,1,1,127
24,4,2,1,76
17,4,2,1,76
25,4,2,2,43
21,4,2,0,144
20,4,2,0,144
20,4,2,1,119
20,4,2,0,208
22,4,2,1,119
22,4,2,0,208
21,4,2,1,119
23,4,2,1,119
23,4,2,0,208
19,4,2,1,119
19,4,2,0,208
18,4,2,1,119
18,4,2,0,208
26,5,1,1,112
19,4,2,0,144
22,4,2,0,144
24,4,2,1,119
24,4,2,0,208
32,5,1,1,112
18,4,2,0,144
24,6,2,1,119
25,6,2,1,119
19,6,2,1,119
20,6,2,1,119
24,5,1,1,112
16,5,1,1,112
16,4,2,1,119
16,4,2,0,208
27,4,2,1,119
27,4,2,0,208
18,5,1,1,112
18,5,1,1,119
22,5,1,1,119
19,5,1,1,119
20,5,1,1,119
21,5,1,1,119
33,5,1,1,112
17,4,2,2,48
17,4,2,0,144
35,6,2,1,119
34,6,2,1,119
34,6,2,0,208
33,6,2,1,119
17,4,2,1,119
17,4,2,0,208
35,4,2,1,119
29,5,1,1,112
20,4,2,1,39
29,4,2,0,176
29,4,2,1,35
29,4,2,2,73
27,4,2,0,176
27,4,2,2,73
30,4,2,1,35
30,4,2,2,73
35,4,2,1,35
35,4,2,2,73
34,4,2,0,176
34,4,2,1,35
34,4,2,2,73
25,4,2,1,35
26,4,2,0,176
26,4,2,2,73
28,4,2,1,35
28,4,2,2,73
15,4,2,1,35
15,4,2,2,73
18,4,2,2,73
33,4,2,0,176
33,4,2,1,35
33,4,2,2,73
16,4,2,1,35
16,4,2,2,73
31,4,2,0,176
31,4,2,1,35
31,4,2,2,73
17,4,2,1,35
17,4,2,2,73
21,4,2,1,39
19,4,2,1,39
23,4,2,1,39
18,4,2,1,39
25,5,1,1,39
21,5,1,1,39
21,5,1,2,73
18,5,1,1,39
33,5,1,1,39
33,5,1,2,73
35,5,1,1,39
20,5,1,1,39
20,5,1,2,73
25,5,1,0,282
29,5,1,0,282
24,5,1,0,282
23,5,1,0,282
21,5,1,0,282
20,6,2,0,261
20,4,2,1,37
19,4,2,1,37
35,5,1,0,282
35,5,1,1,24
20,5,1,0,282
20,5,1,1,24
18,5,1,0,282
18,5,1,1,24
22,4,2,0,282
21,4,2,1,37
21,5,1,1,24
17,5,1,0,282
17,5,1,1,24
17,4,2,0,210
17,4,2,1,37
22,4,2,1,37
21,6,2,2,70
18,5,1,2,69
26,5,1,0,282
26,5,1,2,69
22,5,1,0,282
18,4,2,0,210
18,4,2,1,37
19,5,1,0,282
19,5,1,1,24
23,4,2,1,37
24,4,2,1,37
25,4,2,1,37
23,6,2,0,282
23,6,2,2,70
24,6,2,0,282
24,6,2,2,70
25,6,2,0,282
25,6,2,2,70
32,5,1,0,282
32,5,1,1,43
32,5,1,2,69
24,5,1,2,69
34,5,1,0,282
34,5,1,1,43
35,5,1,1,43
35,5,1,2,69
25,5,1,2,69
33,5,1,0,282
33,5,1,1,43
33,5,1,2,69
29,5,1,2,69
30,5,1,0,282
30,5,1,2,69
28,5,1,0,282
28,5,1,2,69
33,4,2,0,282
33,4,2,1,53
33,4,2,2,70
34,4,2,0,282
34,4,2,1,53
34,4,2,2,70
11,5,1,0,282
11,5,1,1,43
11,5,1,2,69
23,5,1,2,69
20,5,1,1,47
24,5,1,1,47
18,6,2,0,282
18,6,2,2,70
19,6,2,0,282
20,4,2,0,435
20,4,2,1,34
20,4,2,2,138
33,5,1,0,286
33,5,1,2,125
33,5,1,2,124
35,5,1,0,286
35,5,1,1,23
19,4,2,0,435
19,4,2,1,34
19,4,2,2,138
34,5,1,0,286
34,5,1,1,23
34,5,1,2,125
34,5,1,2,124
23,4,2,0,435
23,4,2,1,34
23,4,2,2,138
28,4,2,0,435
28,4,2,1,34
28,4,2,2,138
26,4,2,0,435
26,4,2,1,34
26,4,2,2,138
21,4,2,0,163
21,4,2,2,257
20,4,2,0,163
20,4,2,2,257
20,5,1,0,163
20,5,1,2,257
19,4,2,0,163
19,4,2,2,257
25,6,2,0,163
25,6,2,2,257
21,6,2,0,163
21,6,2,2,257
29,5,1,0,163
29,5,1,2,257
29,5,1,2,55
25,5,1,0,163
25,5,1,1,91
25,5,1,2,257
24,4,2,0,163
24,4,2,2,257
35,5,1,1,72
35,5,1,0,224
19,4,2,1,86
19,4,2,0,201
30,5,1,1,72
30,5,1,0,224
34,5,1,1,72
34,5,1,0,224
18,5,1,1,77
18,5,1,0,220
29,6,2,1,93
29,6,2,0,217
25,6,2,1,93
20,4,2,1,86
22,4,2,1,86
22,4,2,0,201
25,5,1,0,224
27,5,1,0,224
28,5,1,1,72
28,5,1,0,224
26,5,1,0,224
24,5,1,0,224
23,5,1,1,72
23,5,1,0,224
29,5,1,1,72
29,5,1,0,224
20,5,1,0,224
21,4,2,1,86
19,5,1,1,77
19,5,1,0,220
20,5,1,1,77
20,5,1,0,220
21,5,1,1,77
21,5,1,0,220
26,6,2,1,93
27,6,2,1,93
27,6,2,0,217
19,6,2,1,93
20,6,2,1,93
18,6,2,1,93
22,5,1,0,224
19,5,1,0,224
33,5,1,0,224
24,6,2,1,93
21,6,2,1,93
32,5,1,1,72
32,5,1,0,224
21,5,1,0,224
25,4,2,1,86
25,4,2,0,201
23,5,1,1,77
23,5,1,0,220
17,5,1,1,77
17,5,1,2,52
17,5,1,0,220
22,6,2,1,93
35,4,2,1,93
35,4,2,2,52
34,5,1,1,77
34,5,1,0,220
22,4,2,1,93
26,4,2,1,49
26,4,2,2,284
26,4,2,2,283
28,4,2,0,270
28,4,2,1,49
28,4,2,2,284
28,4,2,2,283
16,4,2,0,270
16,4,2,1,49
16,4,2,2,284
16,4,2,2,283
17,4,2,0,270
17,4,2,1,49
17,4,2,2,284
17,4,2,2,283
20,4,2,0,270
20,4,2,2,284
20,4,2,2,283
18,4,2,2,284
18,4,2,2,283
27,4,2,0,250
27,4,2,1,58
27,4,2,2,182
20,4,2,2,182
25,4,2,0,250
25,4,2,2,182
21,4,2,2,182
26,4,2,0,250
26,4,2,2,182
24,4,2,2,182
22,4,2,0,250
22,4,2,1,58
22,4,2,2,182
19,4,2,0,250
19,4,2,2,182
18,4,2,0,250
18,4,2,2,182
23,4,2,2,182
28,7,2,0,178
28,7,2,1,88
28,7,2,2,58
26,7,2,0,178
26,7,2,1,88
20,7,2,0,178
20,7,2,1,88
23,7,2,0,178
23,7,2,1,88
24,7,2,0,178
24,7,2,1,88
22,7,2,0,178
22,7,2,1,88
25,7,2,0,178
25,7,2,1,88
25,4,2,1,49
25,4,2,2,284
25,4,2,2,283
23,4,2,1,97
25,4,2,1,97
26,4,2,1,97
21,4,2,1,97
18,4,2,0,249
19,4,2,0,249
34,5,1,1,37
34,5,1,0,297
20,4,2,0,249
17,4,2,0,249
21,4,2,0,249
16,4,2,0,249
16,4,2,2,35
21,5,1,0,297
25,5,1,0,297
26,5,1,0,297
31,5,1,1,37
31,5,1,0,297
32,5,1,0,297
19,5,1,0,297
22,4,2,0,249
26,4,2,0,249
29,4,2,0,249
29,4,2,1,56
29,4,2,2,35
25,4,2,0,249
25,4,2,1,56
23,4,2,0,249
27,4,2,0,249
27,4,2,1,56
27,4,2,2,35
35,5,1,0,297
24,4,2,0,249
24,4,2,2,69
35,6,2,1,58
35,6,2,2,69
20,6,2,2,69
21,6,2,2,69
22,4,2,2,69
20,4,2,0,241
20,4,2,1,46
22,4,2,0,241
22,4,2,1,46
21,4,2,0,241
21,4,2,1,46
25,4,2,0,241
25,4,2,1,46
20,4,2,2,69
19,4,2,2,69
30,4,2,0,277
25,4,2,0,277
29,4,2,0,277
26,4,2,0,277
22,4,2,0,277
21,4,2,0,277
23,4,2,0,277
24,4,2,0,277
27,4,2,0,277
20,4,2,0,277
27,4,2,0,190
27,4,2,2,69
27,5,1,1,65
19,6,2,1,85
16,5,1,2,24
16,5,1,0,157
17,5,1,0,157
29,5,1,1,54
22,4,2,0,236
20,4,2,0,236
26,4,2,0,236
19,4,2,0,236
23,4,2,0,201
25,6,2,0,201
20,6,2,0,201
26,4,2,0,201
24,4,2,0,201
28,4,2,1,65
24,6,2,0,201
33,6,2,0,201
33,6,2,1,53
33,6,2,2,68
15,4,2,0,201
15,4,2,1,53
15,4,2,2,68
30,4,2,1,65
29,4,2,1,65
27,4,2,1,65
35,6,2,0,201
35,6,2,1,53
35,6,2,2,68
31,5,1,1,54
22,6,2,0,201
26,6,2,0,201
19,5,1,0,201
17,4,2,0,201
17,4,2,1,53
31,5,1,2,71
32,5,1,2,71
24,4,2,1,84
26,5,1,2,71
27,5,1,2,71
29,5,1,2,71
32,4,2,0,189
32,4,2,1,94
32,4,2,2,65
28,4,2,0,189
28,4,2,1,94
28,4,2,2,65
15,4,2,0,152
15,4,2,2,66
26,7,2,1,83
26,7,2,1,1
23,7,2,1,83
23,7,2,1,1
24,7,2,1,83
24,7,2,1,1
20,7,2,1,83
20,7,2,1,1
19,7,2,1,83
19,7,2,1,1
22,7,2,1,83
22,7,2,1,1
25,7,2,1,83
25,7,2,1,1
18,7,2,1,83
18,7,2,1,1
21,7,2,1,83
21,7,2,1,1
26,4,2,0,152
26,4,2,1,84
26,4,2,2,66
16,5,1,1,72
16,5,1,2,71
26,6,2,1,94
35,6,2,1,94
35,6,2,2,65
23,4,2,1,84
25,4,2,1,84
23,5,1,0,195
28,5,1,0,195
32,5,1,2,65
25,5,1,0,195
25,5,1,2,65
18,4,2,1,94
16,4,2,0,152
16,4,2,1,84
16,4,2,2,66
19,5,1,0,195
21,5,1,2,65
17,4,2,2,66
24,6,2,1,94
25,6,2,1,94
22,6,2,1,94
20,6,2,1,94
19,6,2,1,94
21,6,2,1,94
22,4,2,1,94
21,4,2,1,94
23,4,2,0,179
23,4,2,1,91
21,4,2,0,179
20,4,2,0,179
28,5,1,1,59
28,5,1,2,83
28,5,1,2,82
29,5,1,1,59
22,6,2,2,83
25,4,2,0,179
25,4,2,2,82
20,6,2,2,83
23,6,2,2,83
21,6,2,2,83
19,4,2,0,179
32,5,1,2,82
33,5,1,1,59
33,5,1,2,83
33,5,1,2,82
35,5,1,2,82
30,5,1,1,59
24,4,2,0,179
24,4,2,2,82
22,4,2,0,179
25,5,1,1,59
27,4,2,0,179
27,4,2,2,82
21,5,1,2,83
35,6,2,0,179
35,6,2,1,91
35,6,2,2,83
29,6,2,0,179
29,6,2,2,83
29,6,2,2,82
33,6,2,0,179
33,6,2,1,91
33,6,2,2,83
18,5,1,2,83
25,4,2,0,203
22,5,1,0,196
22,5,1,1,107
24,4,2,0,203
16,4,2,0,203
16,4,2,1,118
25,5,1,1,107
17,5,1,1,107
18,5,1,0,196
18,5,1,1,107
21,6,2,1,67
21,6,2,0,153
22,6,2,1,67
22,6,2,0,153
20,6,2,1,67
20,6,2,0,153
19,6,2,1,67
19,6,2,0,153
20,7,2,1,69
20,7,2,2,46
20,7,2,2,45
24,7,2,1,69
24,7,2,2,46
24,7,2,2,45
22,7,2,1,69
22,7,2,2,46
22,7,2,2,45
23,7,2,1,69
23,7,2,2,46
23,7,2,2,45
21,7,2,1,69
21,7,2,2,46
21,7,2,2,45
18,7,2,1,69
18,7,2,2,46
18,7,2,2,45
18,7,2,0,173
25,7,2,1,69
25,7,2,2,46
25,7,2,2,45
26,7,2,1,69
26,7,2,2,46
26,7,2,2,45
19,7,2,1,69
19,7,2,2,46
19,7,2,2,45
22,4,2,0,203
34,4,2,0,203
34,4,2,1,118
34,4,2,2,32
23,5,1,1,107
18,4,2,0,203
29,5,1,0,196
29,5,1,1,107
30,5,1,0,196
24,6,2,1,67
24,6,2,0,153
18,6,2,1,67
18,6,2,0,153
23,6,2,1,67
23,6,2,0,153
17,4,2,0,203
20,5,1,0,153
18,5,1,0,153
21,5,1,0,153
23,5,1,0,153
21,4,2,2,114
25,4,2,2,114
18,4,2,2,114
23,5,1,2,114
25,5,1,2,114
20,5,1,2,114
30,5,1,0,157
30,5,1,2,114
19,4,2,2,114
20,4,2,2,114
27,4,2,0,174
27,4,2,2,114
27,4,2,2,111
24,4,2,2,114
22,4,2,2,114
23,6,2,0,174
23,6,2,2,114
31,6,2,0,174
31,6,2,2,114
32,6,2,0,174
32,6,2,1,65
32,6,2,2,114
32,6,2,2,111
30,6,2,0,174
30,6,2,1,65
30,6,2,2,114
30,6,2,2,111
23,4,2,2,114
26,5,1,2,114
24,5,1,2,114
22,5,1,2,114
21,5,1,2,114
31,5,1,0,157
31,5,1,2,114
20,6,2,2,114
28,5,1,0,273
28,5,1,1,139
25,5,1,0,273
25,5,1,1,139
34,5,1,0,274
34,5,1,1,152
19,5,1,1,152
20,4,2,1,166
20,4,2,1,165
31,5,1,1,152
26,5,1,0,274
26,5,1,1,152
24,4,2,1,100
23,5,1,1,152
31,5,1,0,273
31,5,1,1,139
29,5,1,0,273
29,5,1,1,139
26,5,1,0,273
26,5,1,1,139
24,5,1,0,273
21,5,1,0,273
33,5,1,0,273
33,5,1,1,139
18,5,1,0,273
35,6,2,0,266
35,6,2,1,166
35,6,2,1,165
22,6,2,0,266
22,6,2,1,166
22,6,2,1,165
19,6,2,0,266
19,6,2,1,166
19,6,2,1,165
23,6,2,0,266
23,6,2,1,166
23,6,2,1,165
20,6,2,0,266
20,6,2,1,166
20,6,2,1,165
21,6,2,0,266
21,6,2,1,166
21,6,2,1,165
17,4,2,0,266
17,4,2,1,166
17,4,2,1,165
32,5,1,1,152
19,5,1,0,273
35,5,1,0,273
22,5,1,0,273
22,5,1,1,139
33,5,1,1,152
33,4,2,0,266
33,4,2,1,166
33,4,2,1,165
21,4,2,1,166
21,4,2,1,165
19,4,2,0,266
19,4,2,1,166
19,4,2,1,165
23,4,2,0,266
23,4,2,1,166
23,4,2,1,165
24,4,2,0,266
24,4,2,1,166
24,4,2,1,165
22,4,2,0,266
22,4,2,1,166
22,4,2,1,165
25,4,2,1,166
25,4,2,1,165
26,4,2,0,266
26,4,2,1,170
26,4,2,1,175
32,5,1,0,273
32,5,1,1,139
35,4,2,0,266
35,4,2,1,170
35,4,2,1,175
35,4,2,2,40
35,4,2,2,39
20,4,2,1,170
20,4,2,1,175
23,4,2,1,170
23,4,2,1,175
22,4,2,1,170
22,4,2,1,175
24,4,2,1,170
24,4,2,1,175
19,4,2,1,170
19,4,2,1,175
25,4,2,1,170
25,4,2,1,175
21,4,2,1,170
21,4,2,1,175
34,5,1,0,273
34,5,1,1,139
27,5,1,0,273
27,5,1,1,139
18,5,1,0,266
18,5,1,1,166
18,5,1,1,165
20,5,1,0,266
20,5,1,1,166
20,5,1,1,165
18,6,2,0,266
18,6,2,1,166
18,6,2,1,165
24,6,2,0,266
24,6,2,1,166
24,6,2,1,165
15,4,2,0,213
15,4,2,1,100
15,4,2,2,42
17,4,2,2,42
23,5,1,0,273
23,5,1,1,139
17,5,1,0,273
17,5,1,1,139
16,5,1,0,273
16,5,1,1,139
16,5,1,2,31
18,4,2,0,266
18,4,2,1,170
18,4,2,1,175
22,4,2,1,160
22,4,2,2,17
23,4,2,1,160
23,4,2,2,17
21,4,2,1,160
25,5,1,1,160
20,4,2,1,160
20,4,2,2,17
20,5,1,1,160
18,4,2,1,160
18,4,2,2,17
20,6,2,1,160
20,6,2,2,17
25,4,2,1,160
25,4,2,2,17
19,4,2,1,160
19,4,2,2,17
21,5,1,1,160
19,5,1,1,160
23,5,1,1,160
34,5,1,1,160
34,5,1,2,17
28,5,1,1,160
28,5,1,2,17
27,4,2,1,160
27,4,2,2,17
30,4,2,1,160
30,4,2,2,43
30,4,2,2,17
24,4,2,1,160
24,4,2,2,17
20,4,2,1,78
22,4,2,0,163
22,4,2,1,78
19,5,1,0,153
24,5,1,0,153
22,5,1,0,153
17,5,1,0,153
26,4,2,0,163
26,4,2,1,78
17,4,2,0,163
17,4,2,1,78
19,4,2,1,78
22,6,2,0,163
22,6,2,1,76
23,6,2,0,163
23,6,2,1,76
23,6,2,2,51
18,4,2,0,163
18,4,2,1,78
23,4,2,0,163
23,4,2,1,78
24,4,2,1,78
21,4,2,1,78
16,4,2,0,163
16,4,2,1,78
21,6,2,1,76
20,6,2,0,163
20,6,2,1,76
19,6,2,0,163
19,6,2,1,76
15,5,1,0,153
15,5,1,2,51
26,6,2,0,163
26,6,2,1,76
15,4,2,0,163
15,4,2,1,78
15,4,2,2,52
18,6,2,0,163
18,6,2,1,76
19,4,2,2,109
19,4,2,0,150
22,4,2,2,109
22,4,2,0,150
21,4,2,2,109
21,4,2,0,150
26,4,2,2,109
26,4,2,0,150
26,4,2,2,17
26,4,2,2,16
25,4,2,2,109
25,4,2,0,150
23,4,2,2,109
23,4,2,0,150
20,4,2,2,109
20,4,2,0,150
26,5,1,1,74
26,5,1,2,119
26,5,1,2,109
26,5,1,0,150
26,5,1,2,16
21,5,1,1,74
21,5,1,2,119
21,5,1,2,109
21,5,1,0,150
21,5,1,2,16
30,5,1,1,74
30,5,1,2,119
30,5,1,2,109
30,5,1,0,150
30,5,1,2,16
20,5,1,1,74
20,5,1,2,119
20,5,1,2,109
20,5,1,0,150
20,5,1,2,16
28,5,1,1,74
28,5,1,2,119
28,5,1,2,109
28,5,1,0,150
28,5,1,2,16
22,5,1,1,74
22,5,1,2,119
22,5,1,2,109
22,5,1,0,150
22,5,1,2,16
24,4,2,2,109
24,4,2,0,150
18,4,2,2,109
18,4,2,0,150
18,4,2,2,16
27,6,2,1,74
27,6,2,2,119
27,6,2,2,109
27,6,2,0,150
27,6,2,2,17
27,6,2,2,16
25,6,2,1,74
25,6,2,2,119
25,6,2,2,109
25,6,2,0,150
25,6,2,2,17
25,6,2,2,16
29,6,2,1,74
29,6,2,2,119
29,6,2,2,109
29,6,2,0,150
29,6,2,2,17
29,6,2,2,16
24,6,2,1,74
24,6,2,2,119
24,6,2,2,109
24,6,2,0,150
24,6,2,2,17
24,6,2,2,16
31,6,2,1,74
31,6,2,2,119
31,6,2,2,109
31,6,2,0,150
31,6,2,2,17
31,6,2,2,16
26,6,2,1,74
26,6,2,2,119
26,6,2,2,109
26,6,2,0,150
26,6,2,2,17
26,6,2,2,16
28,6,2,1,74
28,6,2,2,119
28,6,2,2,109
28,6,2,0,150
28,6,2,2,17
28,6,2,2,16
21,5,1,0,184
19,5,1,0,184
25,6,2,2,38
20,5,1,0,184
22,5,1,0,184
24,5,1,0,184
26,5,1,0,184
34,5,1,0,184
34,5,1,1,56
30,4,2,2,38
31,4,2,1,4
31,4,2,2,38
16,4,2,0,136
23,5,1,0,184
18,5,1,0,184
25,5,1,0,184
28,4,2,0,188
28,4,2,1,4
34,4,2,0,188
34,4,2,1,4
33,4,2,0,188
33,4,2,1,4
32,4,2,1,4
32,4,2,2,38
30,5,1,0,184
30,5,1,1,56
33,5,1,0,184
17,5,1,0,184
17,5,1,2,38
14,5,1,0,184
14,5,1,1,56
14,5,1,2,38
15,5,1,0,184
15,5,1,1,56
15,5,1,2,38
25,4,2,2,196
25,4,2,0,283
20,4,2,2,196
20,4,2,0,283
19,4,2,2,196
19,4,2,0,283
21,4,2,2,196
21,4,2,0,283
18,4,2,2,196
18,4,2,0,283
26,4,2,2,196
26,4,2,0,283
24,4,2,2,196
24,4,2,0,283
23,4,2,2,196
23,4,2,0,283
22,4,2,2,196
22,4,2,0,283
21,5,1,2,196
21,5,1,0,283
22,5,1,2,196
22,5,1,0,283
29,4,2,1,62
29,4,2,2,196
29,4,2,0,283
29,5,1,2,196
29,5,1,0,283
25,5,1,2,196
25,5,1,0,283
26,5,1,2,196
26,5,1,0,283
35,6,2,2,196
35,6,2,0,283
35,5,1,2,196
35,5,1,0,283
19,5,1,2,196
19,5,1,0,283
20,5,1,2,196
20,5,1,0,283
18,5,1,2,196
18,5,1,0,283
23,5,1,2,196
23,5,1,0,283
28,4,2,2,196
28,4,2,0,283
24,5,1,2,196
24,5,1,0,283
24,6,2,2,196
24,6,2,0,283
21,6,2,2,196
21,6,2,0,283
32,5,1,1,52
32,5,1,2,196
32,5,1,0,283
31,5,1,2,196
31,5,1,0,283
18,6,2,2,196
18,6,2,0,283
16,6,2,1,62
16,6,2,2,196
16,6,2,0,283
20,6,2,2,196
20,6,2,0,283
16,4,2,2,196
16,4,2,0,283
21,4,2,1,138
21,4,2,0,227
33,5,1,1,125
33,5,1,2,41
33,5,1,0,254
26,5,1,1,125
26,5,1,0,254
28,4,2,1,138
28,4,2,2,42
28,4,2,0,227
22,4,2,1,138
22,4,2,0,227
23,5,1,0,212
20,4,2,1,138
20,4,2,0,227
24,4,2,1,138
24,4,2,0,227
24,5,1,0,212
18,4,2,1,138
18,4,2,0,227
19,4,2,1,138
19,4,2,0,227
23,4,2,1,138
23,4,2,0,227
19,6,2,2,30
17,6,2,1,75
17,6,2,2,30
18,6,2,1,75
18,6,2,2,30
17,4,2,1,138
17,4,2,0,227
17,5,1,0,212
28,5,1,1,125
28,5,1,0,254
31,5,1,1,125
31,5,1,0,254
18,4,2,1,77
18,4,2,2,78
19,4,2,1,77
19,4,2,2,78
20,4,2,1,77
20,4,2,2,78
22,4,2,1,77
22,4,2,2,78
17,4,2,1,77
17,4,2,2,78
23,4,2,1,77
23,4,2,2,78
19,5,1,0,212
21,5,1,0,212
18,5,1,0,212
34,6,2,1,127
34,6,2,2,42
34,6,2,0,257
35,6,2,1,127
35,6,2,0,257
33,6,2,1,127
33,6,2,2,42
33,6,2,0,257
32,6,2,1,127
32,6,2,2,42
32,6,2,0,257
22,6,2,1,127
22,6,2,0,257
20,6,2,1,127
20,6,2,0,257
18,4,2,1,127
18,4,2,0,257
25,4,2,1,127
25,4,2,0,257
27,5,1,1,125
27,5,1,0,254
29,5,1,1,125
29,5,1,0,254
21,5,1,1,125
21,5,1,0,254
34,5,1,1,125
34,5,1,2,41
34,5,1,0,254
19,4,2,1,127
19,4,2,0,257
20,4,2,1,127
20,4,2,0,257
22,4,2,1,127
22,4,2,0,257
17,4,2,1,127
17,4,2,0,257
25,5,1,0,212
26,5,1,0,212
26,4,2,1,127
26,4,2,0,257
21,4,2,1,127
21,4,2,0,257
25,5,1,1,125
25,5,1,0,254
22,5,1,1,125
22,5,1,0,254
23,6,2,1,75
30,6,2,1,127
30,6,2,2,42
30,6,2,0,257
29,6,2,1,127
29,6,2,0,257
20,5,1,1,125
20,5,1,0,254
19,5,1,1,125
19,5,1,0,254
20,6,2,0,150
20,6,2,2,139
18,5,1,1,95
16,4,2,0,150
16,4,2,1,106
16,4,2,2,139
18,4,2,2,139
23,5,1,2,138
25,5,1,2,138
35,5,1,1,95
23,7,2,0,121
23,7,2,1,48
23,7,2,2,76
26,7,2,0,121
26,7,2,1,48
26,7,2,2,76
20,7,2,0,121
20,7,2,1,48
20,7,2,2,76
18,7,2,0,121
18,7,2,1,48
18,7,2,2,77
18,7,2,2,76
24,7,2,0,121
24,7,2,1,48
24,7,2,2,76
22,7,2,0,121
22,7,2,1,48
22,7,2,2,76
25,7,2,0,121
25,7,2,1,48
25,7,2,2,76
19,7,2,0,121
19,7,2,1,48
19,7,2,2,76
21,7,2,0,121
21,7,2,1,48
21,7,2,2,76
23,4,2,1,106
21,6,2,0,150
21,6,2,2,139
29,6,2,2,139
23,6,2,0,150
23,6,2,1,106
23,6,2,2,139
18,6,2,0,150
18,6,2,2,139
25,6,2,1,106
19,6,2,0,150
19,6,2,2,139
28,5,1,1,95
27,5,1,2,138
34,5,1,1,95
34,5,1,2,138
31,5,1,1,95
31,5,1,2,138
27,4,2,0,150
27,4,2,1,106
17,4,2,0,150
26,4,2,2,139
33,5,1,1,95
33,5,1,2,138
17,5,1,1,95
22,4,2,0,158
29,4,2,2,38
35,4,2,0,207
27,4,2,1,124
30,5,1,1,110
28,5,1,1,110
34,5,1,1,110
32,5,1,1,110
19,5,1,1,110
21,5,1,1,110
26,5,1,1,110
24,5,1,1,110
17,6,2,1,124
17,6,2,2,38
15,6,2,1,124
15,6,2,2,38
15,6,2,0,207
29,5,1,1,110
29,5,1,2,38
31,5,1,1,110
24,4,2,0,158
20,4,2,0,158
17,4,2,0,158
20,5,1,1,110
18,5,1,1,110
22,5,1,1,110
23,5,1,1,110
35,5,1,1,110
25,5,1,1,110
33,5,1,1,110
25,4,2,0,158
30,6,2,1,124
30,6,2,2,38
34,6,2,1,124
27,6,2,1,124
27,6,2,0,207
32,6,2,1,124
19,4,2,0,158
18,4,2,0,158
21,4,2,0,158
15,5,1,1,110
23,4,2,0,158
27,5,1,1,110
21,4,2,2,223
21,4,2,2,222
21,4,2,2,171
21,4,2,2,168
21,4,2,2,145
21,4,2,0,126
24,5,1,2,223
24,5,1,2,222
24,5,1,2,171
24,5,1,2,168
24,5,1,2,145
24,5,1,0,126
20,5,1,2,223
20,5,1,2,222
20,5,1,2,171
20,5,1,2,168
20,5,1,2,145
20,5,1,0,126
21,5,1,2,223
21,5,1,2,222
21,5,1,2,171
21,5,1,2,168
21,5,1,2,145
21,5,1,0,126
20,4,2,2,223
20,4,2,2,222
20,4,2,2,171
20,4,2,2,168
20,4,2,2,145
20,4,2,0,126
24,4,2,2,223
24,4,2,2,222
24,4,2,2,171
24,4,2,2,168
24,4,2,2,145
24,4,2,0,126
18,4,2,2,223
18,4,2,2,222
18,4,2,2,171
18,4,2,2,168
18,4,2,2,145
18,4,2,0,126
22,4,2,2,223
22,4,2,2,222
22,4,2,2,171
22,4,2,2,168
22,4,2,2,145
22,4,2,0,126
20,6,2,2,223
20,6,2,2,222
20,6,2,2,171
20,6,2,2,168
20,6,2,2,145
20,6,2,0,126
24,6,2,2,223
24,6,2,2,222
24,6,2,2,171
24,6,2,2,168
24,6,2,2,145
24,6,2,0,126
18,6,2,2,223
18,6,2,2,222
18,6,2,2,171
18,6,2,2,168
18,6,2,2,145
18,6,2,0,126
22,6,2,2,223
22,6,2,2,222
22,6,2,2,171
22,6,2,2,168
22,6,2,2,145
22,6,2,0,126
21,6,2,2,223
21,6,2,2,222
21,6,2,2,171
21,6,2,2,168
21,6,2,2,145
21,6,2,0,126
23,6,2,2,223
23,6,2,2,222
23,6,2,2,171
